date,channel,campaign,ad_group,spend,impressions,clicks,conversions
1/13/2024,Meta Ads,Campaign_5,AdGroup_6,3187.14,118050,3814,431
1/14/2024,Google Ads,Campaign_5,AdGroup_2,3037.66,97795,1171,139
1/14/2024,Meta Ads,Campaign_11,AdGroup_2,2189.51,92814,1088,83
1/15/2024,Google Ads,Campaign_7,AdGroup_4,3175.88,96905,2307,203
1/15/2024,Meta Ads,Campaign_2,AdGroup_3,3390.12,79196,906,38
1/16/2024,Google Ads,Campaign_9,AdGroup_6,2202.39,71459,927,33
1/16/2024,Meta Ads,Campaign_8,AdGroup_5,2680.48,74426,959,56
1/17/2024,Google Ads,Campaign_10,AdGroup_3,3554.20,106621,1832,188
1/17/2024,Meta Ads,Campaign_5,AdGroup_6,2183.39,76828,2557,206
1/18/2024,Google Ads,Campaign_10,AdGroup_5,2016.34,29224,922,97
1/18/2024,Meta Ads,Campaign_10,AdGroup_6,4268.93,104049,1084,37
1/19/2024,Google Ads,Campaign_2,AdGroup_3,1558.55,88143,1659,74
1/19/2024,Meta Ads,Campaign_10,AdGroup_5,3039.86,70717,1691,158
1/20/2024,Google Ads,Campaign_11,AdGroup_3,3077.10,116958,2323,93
1/20/2024,Meta Ads,Campaign_10,AdGroup_5,2663.79,55141,2178,189
1/21/2024,Google Ads,Campaign_8,AdGroup_5,3513.63,55025,2573,110
1/21/2024,Meta Ads,Campaign_12,AdGroup_4,4338.35,112725,3113,137
1/22/2024,Google Ads,Campaign_9,AdGroup_6,4547.82,93329,1388,110
1/22/2024,Meta Ads,Campaign_6,AdGroup_1,1062.75,49669,1887,218
1/23/2024,Google Ads,Campaign_1,AdGroup_1,2951.19,73491,1991,105
1/23/2024,Meta Ads,Campaign_12,AdGroup_1,2916.51,76691,2860,65
1/24/2024,Google Ads,Campaign_1,AdGroup_4,2825.15,82953,4043,294
1/24/2024,Meta Ads,Campaign_7,AdGroup_6,4613.73,74270,2871,226
1/25/2024,Google Ads,Campaign_6,AdGroup_6,1805.26,20480,588,50
1/25/2024,Meta Ads,Campaign_12,AdGroup_4,4620.79,27450,1335,153
1/26/2024,Google Ads,Campaign_3,AdGroup_4,4244.69,102844,2927,91
1/26/2024,Meta Ads,Campaign_3,AdGroup_4,2066.98,102148,2103,69
1/27/2024,Google Ads,Campaign_12,AdGroup_3,3448.66,73484,2526,285
1/27/2024,Meta Ads,Campaign_7,AdGroup_6,3221.80,65312,2729,308
1/28/2024,Google Ads,Campaign_5,AdGroup_4,2675.12,84406,3014,252
1/28/2024,Meta Ads,Campaign_10,AdGroup_3,2335.68,111791,5017,353
1/29/2024,Google Ads,Campaign_9,AdGroup_6,1831.78,89960,1690,75
1/29/2024,Meta Ads,Campaign_6,AdGroup_5,1216.28,94741,4267,363
1/30/2024,Google Ads,Campaign_3,AdGroup_1,2250.85,72455,2800,71
1/30/2024,Meta Ads,Campaign_11,AdGroup_5,861.26,48564,2281,91
1/31/2024,Google Ads,Campaign_7,AdGroup_5,3052.67,41700,1768,69
1/31/2024,Meta Ads,Campaign_7,AdGroup_6,792.20,80318,1471,116
2/1/2024,Google Ads,Campaign_5,AdGroup_5,5957.27,85718,3510,199
2/1/2024,Meta Ads,Campaign_10,AdGroup_3,2210.96,104624,3205,331
2/2/2024,Google Ads,Campaign_11,AdGroup_1,5702.23,55932,2104,193
2/2/2024,Meta Ads,Campaign_4,AdGroup_1,4860.56,23413,996,79
2/3/2024,Google Ads,Campaign_9,AdGroup_5,3955.75,35745,605,62
2/3/2024,Meta Ads,Campaign_12,AdGroup_5,5335.78,35249,678,51
2/4/2024,Google Ads,Campaign_11,AdGroup_3,4852.89,92542,1766,41
2/4/2024,Meta Ads,Campaign_5,AdGroup_3,3201.14,34499,1093,22
2/5/2024,Google Ads,Campaign_9,AdGroup_2,1768.06,26700,1055,47
2/5/2024,Meta Ads,Campaign_1,AdGroup_3,5990.86,72705,1060,36
2/6/2024,Google Ads,Campaign_10,AdGroup_5,1487.85,59369,2241,47
2/6/2024,Meta Ads,Campaign_8,AdGroup_6,1616.12,112164,3741,337
2/7/2024,Google Ads,Campaign_7,AdGroup_3,1864.30,31623,505,45
2/7/2024,Meta Ads,Campaign_8,AdGroup_4,3901.11,83527,1372,93
2/8/2024,Google Ads,Campaign_11,AdGroup_2,2687.35,60592,645,21
2/8/2024,Meta Ads,Campaign_4,AdGroup_2,3968.03,83242,2074,135
2/9/2024,Google Ads,Campaign_11,AdGroup_4,5028.65,68495,2548,101
2/9/2024,Meta Ads,Campaign_1,AdGroup_6,3836.51,36338,1626,35
2/10/2024,Google Ads,Campaign_9,AdGroup_4,2685.40,31171,485,22
2/10/2024,Meta Ads,Campaign_4,AdGroup_4,1444.53,96962,1337,50
2/11/2024,Google Ads,Campaign_9,AdGroup_4,4971.60,102253,1371,161
2/11/2024,Meta Ads,Campaign_5,AdGroup_1,2036.32,69325,2704,142
2/12/2024,Google Ads,Campaign_7,AdGroup_6,5524.88,88731,920,90
2/12/2024,Meta Ads,Campaign_7,AdGroup_1,3116.54,90578,2622,245
2/13/2024,Google Ads,Campaign_11,AdGroup_2,1303.17,34966,637,34
2/13/2024,Meta Ads,Campaign_1,AdGroup_3,3450.47,111923,3088,129
2/14/2024,Google Ads,Campaign_6,AdGroup_2,2730.99,103407,2584,157
2/14/2024,Meta Ads,Campaign_11,AdGroup_6,1742.50,64007,2821,325
2/15/2024,Google Ads,Campaign_8,AdGroup_1,3408.23,65623,1232,107
2/15/2024,Meta Ads,Campaign_3,AdGroup_5,3145.45,92455,2620,199
2/16/2024,Google Ads,Campaign_2,AdGroup_2,2105.08,58962,1732,67
2/16/2024,Meta Ads,Campaign_12,AdGroup_6,2249.19,84365,3848,314
2/17/2024,Google Ads,Campaign_4,AdGroup_3,4432.57,66175,1209,37
2/17/2024,Meta Ads,Campaign_1,AdGroup_1,3455.09,109279,4200,433
2/18/2024,Google Ads,Campaign_4,AdGroup_3,5799.53,76098,3752,298
2/18/2024,Meta Ads,Campaign_12,AdGroup_3,2648.12,38227,533,44
2/19/2024,Google Ads,Campaign_11,AdGroup_1,3362.71,33029,987,29
2/19/2024,Meta Ads,Campaign_6,AdGroup_1,4068.63,26698,280,8
2/20/2024,Google Ads,Campaign_10,AdGroup_6,1873.03,69758,3473,140
2/20/2024,Meta Ads,Campaign_9,AdGroup_2,1696.11,24159,959,75
2/21/2024,Google Ads,Campaign_12,AdGroup_2,5370.00,45514,1734,100
2/21/2024,Meta Ads,Campaign_6,AdGroup_5,3358.46,35438,1073,108
2/22/2024,Google Ads,Campaign_8,AdGroup_3,3157.32,61894,2275,168
2/22/2024,Meta Ads,Campaign_10,AdGroup_4,1707.45,91270,2024,71
2/23/2024,Google Ads,Campaign_6,AdGroup_4,5656.91,62347,2729,96
2/23/2024,Meta Ads,Campaign_4,AdGroup_5,3188.01,36235,516,48
2/24/2024,Google Ads,Campaign_8,AdGroup_3,5137.25,24376,276,10
2/24/2024,Meta Ads,Campaign_1,AdGroup_4,3385.34,115043,5491,225
2/25/2024,Google Ads,Campaign_2,AdGroup_3,883.50,23780,492,48
2/25/2024,Meta Ads,Campaign_4,AdGroup_5,3550.16,80979,2139,208
2/26/2024,Google Ads,Campaign_8,AdGroup_1,5851.27,78722,855,82
2/26/2024,Meta Ads,Campaign_12,AdGroup_1,1577.48,57219,987,42
2/27/2024,Google Ads,Campaign_3,AdGroup_3,3277.48,21678,865,49
2/27/2024,Meta Ads,Campaign_8,AdGroup_2,2587.47,64340,858,59
2/28/2024,Google Ads,Campaign_8,AdGroup_6,4840.84,61387,2799,249
2/28/2024,Meta Ads,Campaign_11,AdGroup_5,3383.52,23294,400,39
2/29/2024,Google Ads,Campaign_2,AdGroup_2,4960.38,83444,3325,280
2/29/2024,Meta Ads,Campaign_12,AdGroup_6,5174.21,23932,492,22
3/1/2024,Google Ads,Campaign_4,AdGroup_4,5797.86,34644,1360,115
3/1/2024,Meta Ads,Campaign_2,AdGroup_1,3761.12,75733,1574,120
3/2/2024,Google Ads,Campaign_12,AdGroup_3,4347.12,110001,5281,264
3/2/2024,Meta Ads,Campaign_3,AdGroup_4,1899.00,113899,2405,217
3/3/2024,Google Ads,Campaign_5,AdGroup_4,3117.84,77402,3717,88
3/3/2024,Meta Ads,Campaign_4,AdGroup_1,2147.14,115675,3940,239
3/4/2024,Google Ads,Campaign_10,AdGroup_1,5476.03,39015,820,94
3/4/2024,Meta Ads,Campaign_11,AdGroup_4,3572.60,33861,651,32
3/5/2024,Google Ads,Campaign_3,AdGroup_4,1785.22,58493,2875,78
3/5/2024,Meta Ads,Campaign_7,AdGroup_1,1897.04,50454,1759,121
3/6/2024,Google Ads,Campaign_12,AdGroup_1,2456.95,98966,3225,272
3/6/2024,Meta Ads,Campaign_8,AdGroup_1,5316.68,81632,1508,79
3/7/2024,Google Ads,Campaign_11,AdGroup_3,2522.65,73970,1857,215
3/7/2024,Meta Ads,Campaign_3,AdGroup_6,980.17,117151,3627,133
3/8/2024,Google Ads,Campaign_1,AdGroup_2,4980.76,20416,205,16
3/8/2024,Meta Ads,Campaign_1,AdGroup_3,5955.33,106207,4561,395
3/9/2024,Google Ads,Campaign_2,AdGroup_5,5176.03,73114,1095,128
3/9/2024,Meta Ads,Campaign_5,AdGroup_3,1223.77,64037,2590,197
3/10/2024,Google Ads,Campaign_8,AdGroup_1,3958.61,99281,3055,177
3/10/2024,Meta Ads,Campaign_9,AdGroup_3,2739.80,37333,664,24
3/11/2024,Google Ads,Campaign_1,AdGroup_5,855.78,96357,2855,270
3/11/2024,Meta Ads,Campaign_8,AdGroup_2,2643.63,23391,427,17
3/12/2024,Google Ads,Campaign_7,AdGroup_5,5159.30,54071,1038,118
3/12/2024,Meta Ads,Campaign_12,AdGroup_6,1749.65,26183,885,33
3/13/2024,Google Ads,Campaign_8,AdGroup_6,3234.85,92853,2318,146
3/13/2024,Meta Ads,Campaign_6,AdGroup_3,2400.99,31412,1439,110
3/14/2024,Google Ads,Campaign_5,AdGroup_5,4735.55,69102,1637,89
3/14/2024,Meta Ads,Campaign_3,AdGroup_5,5150.04,75469,3313,130
3/15/2024,Google Ads,Campaign_9,AdGroup_6,4263.01,116943,2181,225
3/15/2024,Meta Ads,Campaign_3,AdGroup_4,1515.60,70364,1951,140
3/16/2024,Google Ads,Campaign_6,AdGroup_6,3277.99,60529,1510,99
3/16/2024,Meta Ads,Campaign_1,AdGroup_3,2557.90,50640,1828,199
3/17/2024,Google Ads,Campaign_1,AdGroup_5,4818.95,57662,1483,128
3/17/2024,Meta Ads,Campaign_2,AdGroup_4,2663.55,47904,2273,96
3/18/2024,Google Ads,Campaign_2,AdGroup_1,2936.19,75389,2457,172
3/18/2024,Meta Ads,Campaign_5,AdGroup_3,4166.73,97917,1997,193
3/19/2024,Google Ads,Campaign_9,AdGroup_4,2826.69,111509,2411,270
3/19/2024,Meta Ads,Campaign_9,AdGroup_5,934.64,68305,2081,192
3/20/2024,Google Ads,Campaign_9,AdGroup_4,5765.95,29083,499,23
3/20/2024,Meta Ads,Campaign_12,AdGroup_5,2802.66,59551,880,93
3/21/2024,Google Ads,Campaign_11,AdGroup_2,5163.34,64475,1049,58
3/21/2024,Meta Ads,Campaign_10,AdGroup_6,1140.21,75057,2023,98
3/22/2024,Google Ads,Campaign_1,AdGroup_1,1561.91,81178,2519,279
3/22/2024,Meta Ads,Campaign_1,AdGroup_6,4311.00,117520,1441,100
3/23/2024,Google Ads,Campaign_8,AdGroup_1,975.19,60433,1677,200
3/23/2024,Meta Ads,Campaign_6,AdGroup_5,5139.42,45038,2171,172
3/24/2024,Google Ads,Campaign_5,AdGroup_3,4572.16,51492,739,62
3/24/2024,Meta Ads,Campaign_8,AdGroup_4,3431.57,21229,834,27
3/25/2024,Google Ads,Campaign_9,AdGroup_1,2230.88,92765,4124,387
3/25/2024,Meta Ads,Campaign_2,AdGroup_6,5390.45,81709,1992,142
3/26/2024,Google Ads,Campaign_12,AdGroup_4,2711.95,50275,1902,94
3/26/2024,Meta Ads,Campaign_1,AdGroup_3,1918.04,67202,2159,213
3/27/2024,Google Ads,Campaign_10,AdGroup_5,1882.58,95137,2379,52
3/27/2024,Meta Ads,Campaign_5,AdGroup_5,3492.93,67249,3237,314
3/28/2024,Google Ads,Campaign_9,AdGroup_5,4641.21,41895,667,18
3/28/2024,Meta Ads,Campaign_10,AdGroup_1,1981.25,95812,2764,232
3/29/2024,Google Ads,Campaign_11,AdGroup_3,5216.45,24808,270,11
3/29/2024,Meta Ads,Campaign_10,AdGroup_5,2763.56,119035,3235,165
3/30/2024,Google Ads,Campaign_4,AdGroup_3,3560.96,52946,1023,108
3/30/2024,Meta Ads,Campaign_8,AdGroup_6,3326.44,42633,1354,145
3/31/2024,Google Ads,Campaign_8,AdGroup_3,1745.88,113900,1536,100
3/31/2024,Meta Ads,Campaign_4,AdGroup_4,2447.28,107115,2828,281
4/1/2024,Google Ads,Campaign_3,AdGroup_1,4497.72,40608,790,22
4/1/2024,Meta Ads,Campaign_10,AdGroup_6,4505.13,71703,1527,151
4/2/2024,Google Ads,Campaign_3,AdGroup_3,3065.37,32238,679,78
4/2/2024,Meta Ads,Campaign_12,AdGroup_5,5346.27,90025,2620,120
4/3/2024,Google Ads,Campaign_2,AdGroup_4,1651.61,111731,1874,70
4/3/2024,Meta Ads,Campaign_6,AdGroup_4,1506.15,29226,1190,46
4/4/2024,Google Ads,Campaign_6,AdGroup_5,4912.72,79079,1714,61
4/4/2024,Meta Ads,Campaign_9,AdGroup_6,4770.44,60491,2136,250
4/5/2024,Google Ads,Campaign_6,AdGroup_6,3135.71,112239,1327,148
4/5/2024,Meta Ads,Campaign_4,AdGroup_2,2435.34,40969,1168,91
4/6/2024,Google Ads,Campaign_6,AdGroup_5,1988.49,110933,3127,248
4/6/2024,Meta Ads,Campaign_6,AdGroup_3,4818.22,67019,1761,166
4/7/2024,Google Ads,Campaign_9,AdGroup_1,4220.75,31206,588,16
4/7/2024,Meta Ads,Campaign_3,AdGroup_4,5813.13,115137,4843,491
4/8/2024,Google Ads,Campaign_4,AdGroup_5,4298.69,103611,1924,208
4/8/2024,Meta Ads,Campaign_6,AdGroup_1,1356.94,58467,2512,251
4/9/2024,Google Ads,Campaign_11,AdGroup_4,2338.68,78329,1743,68
4/9/2024,Meta Ads,Campaign_12,AdGroup_6,3313.90,46546,1168,73
4/10/2024,Google Ads,Campaign_1,AdGroup_4,2271.75,112959,2120,188
4/10/2024,Meta Ads,Campaign_3,AdGroup_6,5856.57,75030,2926,317
4/11/2024,Google Ads,Campaign_7,AdGroup_6,5173.60,87503,1087,123
4/11/2024,Meta Ads,Campaign_1,AdGroup_3,4825.39,20745,643,47
4/12/2024,Google Ads,Campaign_10,AdGroup_6,2499.35,70106,2220,84
4/12/2024,Meta Ads,Campaign_6,AdGroup_5,1930.42,75896,2262,205
4/13/2024,Google Ads,Campaign_10,AdGroup_2,2928.93,35947,449,40
4/13/2024,Meta Ads,Campaign_12,AdGroup_4,4719.98,28211,317,24
4/14/2024,Google Ads,Campaign_11,AdGroup_5,3022.28,65146,2237,176
4/14/2024,Meta Ads,Campaign_5,AdGroup_4,4863.38,114990,1396,89
4/15/2024,Google Ads,Campaign_4,AdGroup_4,1485.73,29407,655,75
4/15/2024,Meta Ads,Campaign_5,AdGroup_2,2753.98,86931,1811,40
4/16/2024,Google Ads,Campaign_8,AdGroup_1,4269.35,94991,3734,325
4/16/2024,Meta Ads,Campaign_3,AdGroup_2,3306.58,58070,2627,282
4/17/2024,Google Ads,Campaign_4,AdGroup_6,4517.78,66388,1474,132
4/17/2024,Meta Ads,Campaign_9,AdGroup_2,2628.03,103655,5144,110
4/18/2024,Google Ads,Campaign_3,AdGroup_1,2568.13,80463,3735,305
4/18/2024,Meta Ads,Campaign_7,AdGroup_3,4688.26,40219,1542,34
4/19/2024,Google Ads,Campaign_11,AdGroup_1,3981.93,64771,1350,100
4/19/2024,Meta Ads,Campaign_10,AdGroup_6,1337.83,112704,4668,473
4/20/2024,Google Ads,Campaign_5,AdGroup_3,2079.13,67990,1485,52
4/20/2024,Meta Ads,Campaign_12,AdGroup_4,4197.22,82050,3855,82
4/21/2024,Google Ads,Campaign_9,AdGroup_4,4275.03,32762,404,26
4/21/2024,Meta Ads,Campaign_8,AdGroup_2,1043.14,73461,1096,65
4/22/2024,Google Ads,Campaign_10,AdGroup_5,1371.48,113064,3811,192
4/22/2024,Meta Ads,Campaign_11,AdGroup_3,5523.20,59891,981,41
4/23/2024,Google Ads,Campaign_5,AdGroup_3,5295.25,31510,725,82
4/23/2024,Meta Ads,Campaign_12,AdGroup_4,2975.28,89592,1425,45
4/24/2024,Google Ads,Campaign_2,AdGroup_4,5240.58,61377,825,67
4/24/2024,Meta Ads,Campaign_12,AdGroup_5,5902.83,79659,2893,150
4/25/2024,Google Ads,Campaign_4,AdGroup_4,4091.61,68432,1507,98
4/25/2024,Meta Ads,Campaign_3,AdGroup_6,828.56,118771,3051,147
4/26/2024,Google Ads,Campaign_5,AdGroup_3,5527.45,48944,1095,119
4/26/2024,Meta Ads,Campaign_6,AdGroup_1,2921.20,38051,1507,30
4/27/2024,Google Ads,Campaign_6,AdGroup_1,5590.84,109246,4780,273
4/27/2024,Meta Ads,Campaign_4,AdGroup_2,3743.53,60364,2135,223
4/28/2024,Google Ads,Campaign_1,AdGroup_5,5964.20,75991,1055,105
4/28/2024,Meta Ads,Campaign_8,AdGroup_6,3261.40,55484,1146,28
4/29/2024,Google Ads,Campaign_11,AdGroup_5,1932.02,35992,1508,71
4/29/2024,Meta Ads,Campaign_11,AdGroup_6,1808.73,31867,377,20
4/30/2024,Google Ads,Campaign_3,AdGroup_5,4664.00,29692,1003,42
4/30/2024,Meta Ads,Campaign_3,AdGroup_1,2028.79,82726,2710,56
5/1/2024,Google Ads,Campaign_3,AdGroup_1,6753.91,25811,960,94
5/1/2024,Meta Ads,Campaign_5,AdGroup_6,1391.27,25996,625,35
5/2/2024,Google Ads,Campaign_7,AdGroup_6,7656.85,59491,2209,257
5/2/2024,Meta Ads,Campaign_7,AdGroup_5,3951.71,44631,1196,102
5/3/2024,Google Ads,Campaign_9,AdGroup_5,5965.16,26403,1125,41
5/3/2024,Meta Ads,Campaign_6,AdGroup_5,5002.78,108872,1899,120
5/4/2024,Google Ads,Campaign_9,AdGroup_3,2378.18,75573,2607,165
5/4/2024,Meta Ads,Campaign_9,AdGroup_2,6501.02,109251,2786,102
5/5/2024,Google Ads,Campaign_9,AdGroup_3,3135.25,116680,1659,69
5/5/2024,Meta Ads,Campaign_10,AdGroup_1,1352.34,56549,2288,47
5/6/2024,Google Ads,Campaign_10,AdGroup_2,7270.82,32793,797,19
5/6/2024,Meta Ads,Campaign_8,AdGroup_2,5791.35,109430,4989,382
5/7/2024,Google Ads,Campaign_11,AdGroup_6,7554.68,107552,1314,27
5/7/2024,Meta Ads,Campaign_1,AdGroup_2,4818.61,83266,3916,282
5/8/2024,Google Ads,Campaign_10,AdGroup_2,1229.41,44289,1013,38
5/8/2024,Meta Ads,Campaign_12,AdGroup_4,1234.88,118505,4786,337
5/9/2024,Google Ads,Campaign_12,AdGroup_6,6155.13,30111,1006,84
5/9/2024,Meta Ads,Campaign_9,AdGroup_5,7747.93,34948,396,38
5/10/2024,Google Ads,Campaign_4,AdGroup_5,1655.97,57767,1590,161
5/10/2024,Meta Ads,Campaign_6,AdGroup_4,3720.64,117460,5430,239
5/11/2024,Google Ads,Campaign_8,AdGroup_6,3866.64,35760,1197,42
5/11/2024,Meta Ads,Campaign_10,AdGroup_3,6649.70,88238,3363,218
5/12/2024,Google Ads,Campaign_10,AdGroup_4,5697.66,25007,941,62
5/12/2024,Meta Ads,Campaign_9,AdGroup_1,2632.29,79777,2875,235
5/13/2024,Google Ads,Campaign_3,AdGroup_3,5941.19,78403,3370,345
5/13/2024,Meta Ads,Campaign_6,AdGroup_2,2656.45,37226,603,14
5/14/2024,Google Ads,Campaign_4,AdGroup_4,5339.42,108677,1800,80
5/14/2024,Meta Ads,Campaign_7,AdGroup_4,1591.47,72237,3032,93
5/15/2024,Google Ads,Campaign_3,AdGroup_6,7606.23,55749,1852,210
5/15/2024,Meta Ads,Campaign_12,AdGroup_5,4950.06,32602,861,89
5/16/2024,Google Ads,Campaign_4,AdGroup_5,5062.98,20752,640,74
5/16/2024,Meta Ads,Campaign_3,AdGroup_4,7448.73,30073,1433,103
5/17/2024,Google Ads,Campaign_7,AdGroup_1,5949.22,56902,1049,107
5/17/2024,Meta Ads,Campaign_2,AdGroup_4,6315.21,88689,2039,65
5/18/2024,Google Ads,Campaign_10,AdGroup_3,2246.60,71804,3181,75
5/18/2024,Meta Ads,Campaign_3,AdGroup_1,7352.31,24138,494,16
5/19/2024,Google Ads,Campaign_3,AdGroup_1,3741.54,98496,1616,134
5/19/2024,Meta Ads,Campaign_4,AdGroup_5,2488.97,62933,2049,180
5/20/2024,Google Ads,Campaign_12,AdGroup_1,5592.38,91973,2327,175
5/20/2024,Meta Ads,Campaign_10,AdGroup_6,2243.86,46028,1808,190
5/21/2024,Google Ads,Campaign_4,AdGroup_3,2540.82,65422,1518,63
5/21/2024,Meta Ads,Campaign_7,AdGroup_1,1712.27,115723,2779,272
5/22/2024,Google Ads,Campaign_2,AdGroup_2,1936.03,51097,524,40
5/22/2024,Meta Ads,Campaign_7,AdGroup_3,7264.18,118711,4031,416
5/23/2024,Google Ads,Campaign_5,AdGroup_6,7160.78,87450,1190,89
5/23/2024,Meta Ads,Campaign_12,AdGroup_2,1513.03,113062,4877,465
5/24/2024,Google Ads,Campaign_5,AdGroup_2,4278.72,48039,590,20
5/24/2024,Meta Ads,Campaign_6,AdGroup_4,4270.26,37508,1816,185
5/25/2024,Google Ads,Campaign_10,AdGroup_3,5191.88,96484,3397,287
5/25/2024,Meta Ads,Campaign_3,AdGroup_2,2310.10,35927,490,54
5/26/2024,Google Ads,Campaign_12,AdGroup_2,3123.14,118809,1201,101
5/26/2024,Meta Ads,Campaign_6,AdGroup_3,6923.17,100559,4372,504
5/27/2024,Google Ads,Campaign_2,AdGroup_3,4270.30,100337,3955,327
5/27/2024,Meta Ads,Campaign_12,AdGroup_6,4066.21,36409,1323,155
5/28/2024,Google Ads,Campaign_10,AdGroup_5,2915.26,60310,1241,43
5/28/2024,Meta Ads,Campaign_5,AdGroup_2,3828.79,110055,4939,510
5/29/2024,Google Ads,Campaign_6,AdGroup_1,5679.05,101727,1692,89
5/29/2024,Meta Ads,Campaign_5,AdGroup_1,3633.55,118424,5275,369
5/30/2024,Google Ads,Campaign_5,AdGroup_5,4438.90,91776,4114,298
5/30/2024,Meta Ads,Campaign_1,AdGroup_5,1254.62,61467,1052,83
5/31/2024,Google Ads,Campaign_4,AdGroup_3,6832.42,72710,853,42
5/31/2024,Meta Ads,Campaign_5,AdGroup_1,6081.03,68008,2430,56
6/1/2024,Google Ads,Campaign_9,AdGroup_3,2790.18,78871,3739,188
6/1/2024,Meta Ads,Campaign_5,AdGroup_2,6313.48,58893,925,105
6/2/2024,Google Ads,Campaign_11,AdGroup_3,4618.94,38070,840,69
6/2/2024,Meta Ads,Campaign_7,AdGroup_5,6090.14,71017,2222,151
6/3/2024,Google Ads,Campaign_5,AdGroup_6,6544.88,38993,1514,124
6/3/2024,Meta Ads,Campaign_1,AdGroup_4,2351.38,79393,3293,193
6/4/2024,Google Ads,Campaign_6,AdGroup_2,3341.02,27303,534,20
6/4/2024,Meta Ads,Campaign_8,AdGroup_4,4933.38,44899,1000,87
6/5/2024,Google Ads,Campaign_11,AdGroup_1,7718.43,89477,2034,146
6/5/2024,Meta Ads,Campaign_4,AdGroup_2,3194.13,98844,1051,70
6/6/2024,Google Ads,Campaign_2,AdGroup_5,6231.80,40707,638,17
6/6/2024,Meta Ads,Campaign_6,AdGroup_4,3031.42,73952,1825,177
6/7/2024,Google Ads,Campaign_12,AdGroup_5,1512.66,44697,567,23
6/7/2024,Meta Ads,Campaign_7,AdGroup_2,1154.75,56787,2677,135
6/8/2024,Google Ads,Campaign_4,AdGroup_2,3034.00,83850,3199,102
6/8/2024,Meta Ads,Campaign_10,AdGroup_4,1484.29,59485,2652,107
6/9/2024,Google Ads,Campaign_11,AdGroup_3,1900.94,36359,1206,66
6/9/2024,Meta Ads,Campaign_5,AdGroup_3,7124.69,79064,3181,91
6/10/2024,Google Ads,Campaign_10,AdGroup_2,6104.61,50225,1718,186
6/10/2024,Meta Ads,Campaign_9,AdGroup_5,3727.64,34710,981,59
6/11/2024,Google Ads,Campaign_5,AdGroup_4,1396.08,79252,810,32
6/11/2024,Meta Ads,Campaign_7,AdGroup_2,7119.29,20645,208,6
6/12/2024,Google Ads,Campaign_9,AdGroup_2,3430.02,58065,1929,43
6/12/2024,Meta Ads,Campaign_4,AdGroup_1,3690.61,105452,3396,388
6/13/2024,Google Ads,Campaign_10,AdGroup_1,1065.10,108730,1253,101
6/13/2024,Meta Ads,Campaign_8,AdGroup_4,5120.15,37829,1527,86
6/14/2024,Google Ads,Campaign_2,AdGroup_2,7718.20,103581,4303,380
6/14/2024,Meta Ads,Campaign_3,AdGroup_5,1511.93,89238,2710,182
6/15/2024,Google Ads,Campaign_4,AdGroup_1,7664.20,67633,2918,236
6/15/2024,Meta Ads,Campaign_10,AdGroup_3,4866.15,64432,802,94
6/16/2024,Google Ads,Campaign_5,AdGroup_3,1203.42,117175,5359,311
6/16/2024,Meta Ads,Campaign_12,AdGroup_1,7260.65,38055,857,68
6/17/2024,Google Ads,Campaign_1,AdGroup_4,2532.26,42975,1037,47
6/17/2024,Meta Ads,Campaign_10,AdGroup_5,4142.49,50759,2370,189
6/18/2024,Google Ads,Campaign_8,AdGroup_1,2565.37,85806,2163,255
6/18/2024,Meta Ads,Campaign_8,AdGroup_6,3144.54,44781,605,48
6/19/2024,Google Ads,Campaign_3,AdGroup_3,2258.38,73888,2341,120
6/19/2024,Meta Ads,Campaign_1,AdGroup_1,5817.07,109237,1955,211
6/20/2024,Google Ads,Campaign_9,AdGroup_1,2773.60,83674,2730,88
6/20/2024,Meta Ads,Campaign_9,AdGroup_2,6767.67,35341,1357,57
6/21/2024,Google Ads,Campaign_11,AdGroup_6,4105.11,72257,2818,162
6/21/2024,Meta Ads,Campaign_3,AdGroup_1,7324.87,34356,924,70
6/22/2024,Google Ads,Campaign_7,AdGroup_4,1792.55,104527,4880,545
6/22/2024,Meta Ads,Campaign_4,AdGroup_4,6633.46,59118,2929,214
6/23/2024,Google Ads,Campaign_7,AdGroup_4,7125.58,73060,3114,244
6/23/2024,Meta Ads,Campaign_7,AdGroup_4,3335.22,42062,647,31
6/24/2024,Google Ads,Campaign_4,AdGroup_1,1663.77,79507,2991,86
6/24/2024,Meta Ads,Campaign_4,AdGroup_1,3462.25,48929,1444,64
6/25/2024,Google Ads,Campaign_4,AdGroup_3,3600.39,36365,1247,97
6/25/2024,Meta Ads,Campaign_12,AdGroup_4,2762.62,56975,2094,46
6/26/2024,Google Ads,Campaign_9,AdGroup_2,2542.36,29194,1411,72
6/26/2024,Meta Ads,Campaign_1,AdGroup_5,4489.60,48803,2077,216
6/27/2024,Google Ads,Campaign_7,AdGroup_5,1837.01,54257,1835,88
6/27/2024,Meta Ads,Campaign_5,AdGroup_6,4990.75,47692,1230,81
6/28/2024,Google Ads,Campaign_4,AdGroup_2,5105.67,93167,4042,363
6/28/2024,Meta Ads,Campaign_3,AdGroup_3,3428.69,48956,2273,177
6/29/2024,Google Ads,Campaign_9,AdGroup_4,1276.96,25507,692,18
6/29/2024,Meta Ads,Campaign_1,AdGroup_2,7244.78,29679,1302,104
6/30/2024,Google Ads,Campaign_3,AdGroup_4,2931.29,91913,1530,78
