event_id,customer_id,event_type,event_date,channel
E3334040,C004553,email_open,2023-01-10,sms
E6768328,C004553,email_open,2024-12-28,app
E3757315,C004553,churn,2024-08-10,app
E1707942,C004553,app_login,2024-08-24,email
E7567994,C004553,email_open,2025-01-06,system
E1846306,C004553,app_login,2024-01-22,email
E9758353,C016876,email_open,2025-05-12,app
E8601984,C004458,sms_click,2025-10-08,email
E6201475,C012315,churn,2024-09-06,email
E5009892,C012315,reactivation,2025-05-21,sms
E2252788,C012315,sms_click,2025-10-09,email
E8406568,C003779,app_login,2024-02-14,email
E8493428,C003779,email_open,2024-08-09,system
E4091013,C015008,email_open,2024-05-08,email
E6394185,C015008,email_open,2022-11-07,sms
E5696025,C015008,email_open,2023-11-16,system
E7558035,C015008,app_login,2024-08-26,system
E9605683,C015008,email_open,2023-11-28,email
E1291347,C015008,app_login,2022-07-13,app
E6721771,C003001,app_login,2023-11-16,app
E5505839,C003001,sms_click,2024-06-18,system
E8240376,C003001,email_open,2025-02-25,app
E9586472,C003001,email_open,2023-09-08,app
E8025858,C003001,email_open,2025-07-15,app
E6593594,C003001,app_login,2023-11-18,app
E3578368,C006555,email_open,2025-03-12,system
E8465753,C001295,app_login,2025-07-14,system
E1201668,C006274,email_open,2024-05-30,app
E2345488,C006274,app_login,2025-06-12,sms
E1110929,C006274,app_login,2024-10-19,system
E1997089,C012977,churn,2025-01-10,email
E3832064,C012977,reactivation,2023-07-12,system
E2719449,C012977,email_open,2024-10-28,sms
E1394006,C012977,email_open,2024-03-12,system
E4856901,C000309,app_login,2022-12-24,system
E2052032,C000309,churn,2024-02-08,email
E3499693,C000309,sms_click,2024-02-20,sms
E4830134,C000309,churn,2025-02-27,app
E8324772,C000309,churn,2024-10-17,email
E9104271,C000309,sms_click,2023-12-20,sms
E6106718,C008713,email_open,2025-10-26,sms
E5694601,C008713,email_open,2025-12-21,app
E4595280,C002995,sms_click,2025-09-25,app
E1079306,C002707,email_open,2024-02-28,app
E9802044,C002707,churn,2024-09-15,email
E6106659,C002707,app_login,2023-12-21,sms
E1121362,C006034,app_login,2025-12-15,system
E1634009,C006034,churn,2025-09-19,system
E2198636,C005258,app_login,2025-02-13,sms
E4467902,C009284,sms_click,2025-10-11,email
E1097293,C009284,churn,2025-03-30,app
E6908726,C012878,reactivation,2025-06-15,email
E9428671,C006252,email_open,2023-10-09,app
E8282950,C006252,email_open,2024-11-28,app
E9521771,C006252,email_open,2023-12-23,email
E9406046,C006252,app_login,2024-05-05,app
E7623234,C006252,sms_click,2023-11-24,sms
E2971285,C006252,sms_click,2025-03-29,sms
E5191161,C003154,email_open,2024-09-02,app
E9661309,C013369,app_login,2024-12-14,email
E3126401,C013369,app_login,2024-10-13,app
E4398098,C013369,app_login,2025-02-08,system
E8175714,C013189,app_login,2025-01-11,app
E3180250,C013189,email_open,2022-09-15,email
E3314914,C013189,churn,2022-09-19,app
E9187026,C015194,sms_click,2024-07-26,system
E5441846,C015194,churn,2025-08-04,sms
E9606854,C007278,churn,2025-09-21,app
E6552593,C015420,app_login,2024-07-13,app
E4032314,C015420,email_open,2023-10-09,email
E9437522,C015420,sms_click,2025-02-11,system
E3310354,C012169,sms_click,2024-09-10,system
E2176630,C012169,reactivation,2025-03-31,app
E2924399,C012169,app_login,2025-04-20,system
E6558228,C012169,app_login,2024-08-15,email
E4042265,C013282,sms_click,2023-07-25,email
E2423339,C013282,email_open,2023-09-02,email
E1861457,C013282,sms_click,2024-01-21,app
E4205461,C013282,app_login,2024-10-19,email
E7680693,C008712,email_open,2024-03-22,app
E7252420,C008712,reactivation,2023-03-25,sms
E1046751,C008712,churn,2025-01-14,system
E9978638,C008712,reactivation,2023-08-15,sms
E7882507,C008712,app_login,2024-12-19,sms
E3045412,C005228,sms_click,2024-12-30,sms
E1979833,C005228,app_login,2025-02-04,app
E8550958,C005228,churn,2025-07-17,sms
E2677303,C005228,churn,2025-02-09,system
E7707132,C019223,reactivation,2023-03-01,sms
E3013225,C010849,app_login,2025-09-17,app
E2195892,C007884,app_login,2023-06-07,system
E2109637,C007884,churn,2023-07-18,email
E9433999,C007884,email_open,2024-09-01,system
E1631437,C007884,sms_click,2024-03-22,app
E8985872,C003134,churn,2024-06-23,app
E9605663,C003134,churn,2024-09-23,app
E5980178,C003134,churn,2025-03-29,app
E8580334,C003134,app_login,2023-10-06,app
E6101292,C005620,churn,2025-02-18,email
E5853732,C005620,churn,2025-05-26,system
E9738500,C005620,churn,2025-05-06,email
E2944129,C006248,email_open,2024-11-12,email
E1876555,C006248,app_login,2024-10-15,email
E6115698,C006248,sms_click,2023-12-30,email
E1040912,C004946,sms_click,2024-02-13,app
E7022774,C017460,app_login,2024-05-03,system
E7056359,C017460,email_open,2024-01-10,email
E3147137,C017460,email_open,2023-05-13,sms
E9202467,C017460,email_open,2024-06-24,system
E1869734,C017460,email_open,2024-04-23,system
E4172488,C017460,app_login,2025-03-06,sms
E2642196,C012989,churn,2025-02-28,email
E3839601,C004696,sms_click,2023-01-28,app
E4448971,C004696,email_open,2023-05-30,app
E1150909,C004696,sms_click,2024-10-12,email
E1079244,C004696,app_login,2024-08-01,sms
E3309403,C019798,sms_click,2024-03-29,email
E5031118,C019798,churn,2023-04-24,sms
E4755996,C019798,email_open,2022-03-17,app
E2867583,C019798,email_open,2023-02-27,system
E4005314,C014394,email_open,2024-12-14,sms
E6785199,C014394,churn,2024-09-26,sms
E9446313,C014394,email_open,2024-09-20,email
E7837472,C014394,email_open,2024-10-03,app
E1544469,C012167,app_login,2024-12-21,app
E5681091,C012167,email_open,2025-01-12,email
E8047223,C017812,email_open,2025-04-21,system
E6697700,C017812,email_open,2024-02-16,app
E2296233,C017812,app_login,2024-09-16,email
E1832373,C017812,churn,2024-04-29,app
E4470652,C017812,app_login,2024-12-07,app
E8296801,C017812,sms_click,2023-09-27,email
E9540251,C011536,email_open,2025-03-16,sms
E4098814,C004505,churn,2024-12-21,sms
E6157177,C004505,email_open,2025-05-06,app
E5117896,C004505,churn,2025-06-11,app
E6639456,C009822,churn,2022-04-27,email
E8367558,C009822,email_open,2022-06-17,app
E1075835,C009822,sms_click,2023-09-30,sms
E8057474,C005395,email_open,2024-04-19,system
E9069726,C005395,email_open,2024-07-28,email
E1183502,C005395,sms_click,2025-10-25,system
E9216226,C006466,app_login,2023-01-09,app
E6180434,C006466,app_login,2023-05-03,app
E4839466,C000080,email_open,2024-12-23,sms
E2616791,C004556,app_login,2024-12-10,app
E6930382,C007505,app_login,2024-10-30,app
E4802161,C003902,app_login,2025-06-10,app
E6344992,C003902,sms_click,2024-01-17,system
E9717699,C003902,app_login,2023-07-12,sms
E4813677,C003902,churn,2024-04-08,email
E1192962,C003902,sms_click,2024-09-08,system
E1273568,C003902,churn,2024-01-16,app
E9633117,C009468,email_open,2025-11-14,email
E1377090,C004975,email_open,2024-07-07,system
E8502748,C004975,email_open,2024-01-30,email
E3657947,C004975,email_open,2024-05-06,email
E3938717,C004975,sms_click,2024-11-27,system
E2666453,C006380,email_open,2025-03-09,sms
E8509919,C006380,email_open,2025-09-30,system
E8975459,C006380,reactivation,2025-07-10,sms
E6391622,C007795,email_open,2025-07-30,system
E3147006,C015734,churn,2024-06-16,system
E6453111,C015734,email_open,2025-07-20,app
E8534444,C015734,email_open,2024-09-15,sms
E3796951,C015734,email_open,2025-12-19,sms
E6254429,C015734,app_login,2024-03-24,email
E3904183,C017710,email_open,2024-11-09,email
E7883573,C017710,sms_click,2025-01-17,system
E3209053,C017710,sms_click,2023-10-26,sms
E6670807,C017710,app_login,2024-11-10,sms
E7790598,C009123,app_login,2025-05-26,system
E4929422,C009123,email_open,2025-06-09,app
E8396210,C013249,app_login,2024-11-25,sms
E7861655,C013249,app_login,2025-02-17,system
E7313516,C013249,churn,2023-11-25,app
E5062061,C001556,email_open,2023-04-20,system
E9345469,C001556,churn,2024-05-23,system
E5059297,C001556,email_open,2024-01-25,sms
E3731279,C001556,email_open,2023-09-05,sms
E4731408,C013580,email_open,2024-06-15,email
E2265958,C013580,email_open,2023-04-27,system
E9394187,C013580,app_login,2024-02-09,email
E6808649,C013223,email_open,2023-12-01,app
E8414071,C013223,sms_click,2024-10-13,app
E4916644,C013223,app_login,2024-01-02,sms
E1126891,C018138,sms_click,2022-01-27,sms
E3191338,C018138,sms_click,2023-09-12,system
E9711951,C018138,app_login,2022-12-10,email
E5816297,C018138,email_open,2022-07-03,email
E2036764,C000321,reactivation,2022-12-17,system
E2556879,C000321,app_login,2024-05-27,email
E3807723,C000321,email_open,2022-10-24,sms
E2607764,C000321,sms_click,2022-08-30,app
E7581333,C000321,email_open,2023-03-20,app
E3140032,C001305,app_login,2025-07-07,app
E1932976,C006351,app_login,2023-10-13,email
E1313833,C001384,app_login,2024-07-06,sms
E3156714,C001384,sms_click,2022-10-22,sms
E5737848,C001384,churn,2022-11-22,system
E8482426,C001384,sms_click,2023-01-16,app
E9544444,C001384,app_login,2023-11-09,email
E2770611,C001384,churn,2023-08-16,email
E6881350,C004862,sms_click,2025-07-12,system
E3151377,C004862,email_open,2025-08-13,email
E4496967,C004862,sms_click,2024-10-31,sms
E4317007,C004862,app_login,2024-11-15,system
E3264974,C010791,app_login,2024-12-23,email
E7263068,C017100,app_login,2023-08-26,system
E4656427,C017100,email_open,2024-07-18,app
E2057089,C017100,email_open,2024-06-17,app
E9735251,C017100,app_login,2025-05-12,email
E9547851,C011697,sms_click,2022-12-28,sms
E6825101,C006396,app_login,2024-12-25,app
E3261434,C006396,email_open,2025-02-10,sms
E5852920,C011690,app_login,2025-10-22,app
E1875552,C011690,app_login,2025-08-12,sms
E2062580,C011690,email_open,2025-03-19,system
E5808193,C011690,app_login,2025-09-30,system
E2973915,C001600,email_open,2024-07-12,system
E3108689,C001600,sms_click,2024-09-30,email
E8626688,C001600,app_login,2025-10-12,email
E6994435,C001600,app_login,2025-12-03,email
E9550972,C002678,app_login,2025-06-17,system
E9159098,C011455,email_open,2025-07-19,sms
E4591203,C001431,sms_click,2025-03-28,sms
E1104345,C001431,churn,2024-10-27,app
E2671077,C016736,email_open,2025-06-09,app
E8821314,C016736,email_open,2025-02-25,app
E2370823,C016736,sms_click,2025-09-17,email
E8191391,C016736,churn,2025-12-18,app
E5500354,C011278,app_login,2023-07-23,email
E3248687,C011278,sms_click,2022-06-03,sms
E2103798,C011278,sms_click,2023-02-24,system
E3041294,C011278,email_open,2022-11-20,system
E6325045,C015377,email_open,2022-10-09,system
E7177164,C015575,sms_click,2023-10-14,system
E1942075,C015575,churn,2024-01-26,email
E9510014,C015575,sms_click,2024-03-11,sms
E5839091,C015575,sms_click,2024-02-04,app
E6326332,C015575,churn,2022-11-20,sms
E6359029,C015575,sms_click,2022-11-29,email
E7598785,C003083,churn,2022-10-28,sms
E9589128,C003083,email_open,2023-01-28,email
E6613111,C003083,app_login,2024-04-03,sms
E7044231,C003083,email_open,2023-10-02,system
E2130597,C003083,sms_click,2023-10-13,system
E1747359,C014025,app_login,2024-04-04,system
E3050447,C014025,email_open,2023-08-10,app
E4727393,C007205,app_login,2023-11-01,app
E2982561,C007205,app_login,2024-03-18,email
E5103094,C007205,churn,2025-01-25,email
E2895093,C014797,email_open,2023-07-07,app
E4408286,C003225,email_open,2024-01-18,system
E1243084,C007974,email_open,2025-03-14,sms
E2189017,C007974,app_login,2024-09-06,sms
E2408626,C004529,churn,2023-08-16,sms
E6219660,C004529,email_open,2023-03-25,app
E3093872,C004529,email_open,2024-04-24,sms
E9561974,C004529,reactivation,2023-08-13,email
E6130534,C004529,email_open,2025-06-15,sms
E8731697,C017473,sms_click,2025-10-15,sms
E4238380,C017473,email_open,2024-05-09,sms
E8082671,C016726,email_open,2024-08-16,sms
E5679829,C016726,email_open,2024-10-12,system
E7076635,C016726,churn,2024-10-19,system
E9087792,C019012,sms_click,2024-11-11,email
E5718568,C019012,email_open,2025-11-28,app
E8200923,C019012,email_open,2024-12-11,email
E2263777,C019012,email_open,2025-04-14,email
E5989385,C015953,app_login,2023-05-23,sms
E5148615,C015953,churn,2024-05-04,sms
E8434473,C015953,email_open,2023-05-30,app
E7419242,C015953,email_open,2024-07-30,sms
E4662891,C015953,sms_click,2023-10-29,email
E1177617,C015953,sms_click,2025-06-30,app
E7712675,C014466,email_open,2023-04-25,email
E7613839,C014466,churn,2024-10-09,app
E9206261,C013841,email_open,2024-06-26,sms
E8720322,C010012,sms_click,2025-07-05,email
E3379731,C010012,email_open,2024-09-25,sms
E9108877,C018751,app_login,2025-10-19,system
E2867084,C018751,app_login,2025-12-25,app
E5703209,C000139,sms_click,2025-11-07,system
E8163860,C000139,email_open,2025-10-16,sms
E9723160,C002771,email_open,2025-01-31,email
E4115330,C002771,email_open,2025-11-26,app
E3173210,C000137,email_open,2025-04-29,email
E4724279,C000137,churn,2025-02-02,sms
E3428656,C002162,app_login,2022-10-10,system
E6559966,C002162,sms_click,2023-06-29,sms
E4818651,C002162,email_open,2022-12-13,sms
E2849393,C016866,email_open,2024-11-17,email
E2614429,C016866,app_login,2023-10-29,system
E1526622,C016866,email_open,2023-11-19,email
E6369724,C016866,email_open,2024-04-04,system
E9092852,C019321,app_login,2023-08-20,sms
E2867742,C019321,email_open,2024-10-02,sms
E3967274,C019321,churn,2024-12-14,app
E3704317,C019321,email_open,2024-02-05,sms
E3829898,C019321,email_open,2024-03-03,app
E9073275,C019321,app_login,2023-06-16,app
E7494600,C008634,app_login,2023-12-18,app
E7910790,C008634,reactivation,2023-03-28,system
E4057434,C008634,email_open,2022-07-27,email
E9684810,C008634,email_open,2022-07-21,sms
E5176725,C008634,email_open,2022-11-09,app
E4525012,C003909,churn,2024-11-24,sms
E1009625,C003909,email_open,2025-07-02,email
E1749941,C003909,churn,2024-06-03,email
E8749298,C019487,email_open,2024-01-29,sms
E6533836,C019487,sms_click,2025-12-31,app
E6816841,C019487,reactivation,2025-01-02,sms
E5980471,C012368,email_open,2023-05-24,app
E3014217,C012368,email_open,2023-12-02,sms
E4207110,C012368,app_login,2024-10-11,app
E9746952,C012368,sms_click,2022-12-30,email
E4489832,C012368,email_open,2024-10-31,system
E3256312,C012368,sms_click,2024-04-17,app
E9445151,C008157,sms_click,2024-04-21,app
E4540737,C008157,email_open,2025-06-12,email
E9001707,C008157,churn,2023-06-03,email
E3575505,C008157,churn,2025-05-13,email
E1038803,C008157,churn,2025-02-15,app
E4768480,C010656,sms_click,2024-07-17,system
E5265650,C008091,churn,2023-02-18,system
E9377959,C008091,churn,2024-11-10,app
E9932871,C008091,churn,2023-01-09,sms
E9828384,C008091,app_login,2022-07-16,sms
E6745050,C019339,app_login,2023-02-24,system
E7307105,C019339,app_login,2023-07-02,app
E3795525,C008444,churn,2025-10-09,email
E2914521,C008729,app_login,2024-10-31,email
E5217878,C014472,sms_click,2023-11-09,email
E6191115,C014472,email_open,2023-09-08,sms
E7249053,C014472,app_login,2024-04-17,sms
E8516774,C014472,app_login,2024-01-21,email
E6228625,C014472,churn,2023-07-02,sms
E6434801,C003374,sms_click,2025-07-09,email
E5371874,C003374,app_login,2025-12-26,app
E3012419,C000980,sms_click,2025-11-11,sms
E6259020,C000980,app_login,2025-08-23,sms
E9892935,C006021,sms_click,2025-06-12,system
E2366926,C006021,email_open,2024-03-27,email
E5470986,C013820,sms_click,2025-12-22,system
E1552112,C013820,email_open,2025-07-10,system
E3255522,C013820,sms_click,2025-02-23,app
E3781333,C013820,app_login,2024-11-01,app
E9297114,C002877,app_login,2024-12-16,email
E5258008,C002877,email_open,2025-07-11,app
E2375562,C002877,reactivation,2023-10-25,app
E3265992,C002690,sms_click,2025-03-28,email
E3293273,C010044,email_open,2025-03-22,email
E6760971,C010044,email_open,2024-08-31,sms
E9604922,C010044,sms_click,2025-03-29,app
E7687368,C010044,email_open,2025-01-03,email
E4416726,C010044,sms_click,2025-02-03,system
E4391586,C010044,app_login,2024-12-04,sms
E4850090,C016235,app_login,2024-04-22,email
E2629899,C016235,churn,2022-03-30,sms
E8414353,C016235,sms_click,2023-07-03,system
E8930126,C016235,email_open,2024-07-04,email
E7496819,C016235,churn,2023-11-30,system
E9301399,C016235,sms_click,2022-08-19,app
E7671558,C010131,app_login,2024-07-09,email
E4329806,C010131,reactivation,2023-08-03,email
E4993800,C010131,app_login,2023-08-25,email
E5783086,C010131,email_open,2023-08-28,system
E1217916,C010131,email_open,2022-05-11,system
E5254001,C010131,sms_click,2022-04-09,sms
E5294234,C011508,app_login,2025-01-17,system
E1717256,C016459,app_login,2025-10-23,sms
E4870019,C005605,app_login,2025-04-14,app
E2477825,C005605,app_login,2024-08-18,email
E3042279,C005605,email_open,2023-07-31,app
E2954244,C005605,churn,2024-10-06,system
E6249817,C005605,churn,2023-07-05,system
E3192299,C005605,email_open,2023-09-26,email
E6881294,C005978,app_login,2025-09-19,email
E4030416,C005978,sms_click,2025-11-17,sms
E7345345,C005978,app_login,2024-07-01,email
E3374084,C005978,email_open,2024-06-30,system
E9986744,C005978,email_open,2024-08-05,email
E9465985,C012713,app_login,2023-04-12,sms
E9932283,C012713,email_open,2024-03-30,system
E6238102,C012713,app_login,2023-12-16,email
E6621444,C009787,app_login,2023-10-18,app
E9388487,C009787,churn,2022-08-03,system
E9661539,C009787,reactivation,2023-10-25,system
E3079217,C009787,email_open,2024-02-22,app
E7493186,C009743,email_open,2023-06-08,app
E3763407,C009743,app_login,2024-07-12,email
E9615225,C009743,churn,2025-01-04,app
E7436352,C018593,sms_click,2025-04-15,system
E6095300,C018593,email_open,2025-07-28,app
E4190318,C013884,reactivation,2023-12-11,system
E7085669,C013884,reactivation,2024-08-23,app
E3625784,C008691,email_open,2024-12-09,sms
E4264635,C008691,email_open,2025-02-08,app
E9693736,C008691,sms_click,2025-04-07,sms
E8787281,C003652,email_open,2024-07-17,email
E4054739,C003652,churn,2024-05-13,system
E6863688,C003652,email_open,2024-08-09,system
E6679617,C003933,app_login,2024-02-26,system
E1782002,C003933,email_open,2024-07-16,system
E7663681,C003933,app_login,2024-11-15,sms
E8584721,C016555,email_open,2025-01-13,sms
E1213315,C016555,app_login,2023-09-23,app
E9356962,C016555,app_login,2023-11-03,system
E1075594,C016555,sms_click,2025-05-31,app
E6142880,C016555,email_open,2023-09-12,app
E6992859,C017818,sms_click,2025-05-05,app
E6816214,C017818,reactivation,2025-02-06,sms
E3285460,C000889,email_open,2025-03-17,sms
E6880518,C000889,app_login,2025-09-08,system
E5635839,C000889,email_open,2023-12-01,system
E1177129,C000889,email_open,2025-05-20,app
E1909549,C000889,churn,2024-03-03,sms
E5848956,C000889,sms_click,2023-06-21,email
E7854534,C014842,churn,2024-11-19,app
E5686757,C014842,sms_click,2024-01-03,app
E2842613,C014842,reactivation,2023-11-24,system
E5008105,C014842,app_login,2024-05-14,system
E9259010,C014842,email_open,2024-03-15,app
E8050120,C018066,email_open,2025-08-30,sms
E5715067,C018066,email_open,2024-02-07,sms
E5539221,C012263,app_login,2025-04-06,email
E2871459,C012263,churn,2025-08-30,email
E3076790,C004521,churn,2025-04-25,email
E1433314,C003506,email_open,2024-03-01,app
E7501392,C003506,email_open,2023-08-31,app
E7054140,C003506,reactivation,2022-08-07,system
E8392201,C003506,app_login,2024-10-22,email
E7745057,C003506,email_open,2024-02-29,system
E1519443,C003506,email_open,2024-01-13,email
E4922123,C019915,email_open,2024-08-13,system
E8738293,C019915,churn,2025-04-10,email
E9006862,C019915,app_login,2025-05-02,sms
E4014422,C019915,sms_click,2024-03-26,email
E7916087,C019915,reactivation,2024-08-11,system
E1563685,C019253,app_login,2024-08-03,app
E7873982,C019253,email_open,2023-11-23,system
E9991296,C019253,app_login,2025-01-13,sms
E5888558,C019253,sms_click,2023-09-12,app
E6325903,C019253,email_open,2023-03-19,app
E4956563,C000852,reactivation,2024-12-31,sms
E5149629,C000852,churn,2024-10-31,sms
E8751713,C001005,email_open,2025-11-28,app
E6580239,C001005,app_login,2025-10-25,sms
E5548020,C001101,email_open,2024-10-29,app
E9814558,C001101,churn,2024-05-22,email
E6763687,C001101,email_open,2024-02-25,email
E4535194,C002503,app_login,2025-10-31,system
E4733395,C002503,email_open,2024-01-21,system
E1532635,C012201,email_open,2024-02-29,app
E4121985,C012201,email_open,2025-04-10,app
E6915473,C012201,email_open,2024-05-11,sms
E1776321,C012201,reactivation,2024-05-25,system
E2812326,C011600,app_login,2025-03-16,email
E7776698,C011600,sms_click,2025-02-07,system
E5364473,C015550,email_open,2024-06-27,sms
E3558004,C015550,sms_click,2024-11-03,email
E2625531,C015316,email_open,2025-08-31,system
E8942187,C012779,churn,2023-11-23,email
E6016389,C012779,app_login,2024-12-07,email
E6374464,C012779,app_login,2024-09-01,system
E9213568,C012779,email_open,2025-02-01,sms
E2430528,C004526,app_login,2025-06-24,sms
E9195995,C006772,churn,2024-02-09,sms
E6497019,C006772,email_open,2025-11-22,sms
E6822519,C015040,email_open,2025-03-06,email
E2096531,C015040,email_open,2024-12-27,sms
E3578272,C007081,email_open,2024-11-30,system
E1968220,C007081,sms_click,2024-05-18,system
E3556808,C007081,email_open,2024-04-27,system
E6812550,C007081,sms_click,2023-02-25,email
E9682667,C015822,sms_click,2025-06-06,email
E1179724,C004288,reactivation,2024-07-06,system
E4494301,C004288,email_open,2025-01-19,app
E1074061,C018633,app_login,2025-01-02,email
E7206223,C018633,email_open,2023-05-18,system
E9493810,C004694,app_login,2023-12-01,system
E3426854,C004694,churn,2023-12-14,sms
E4793023,C004694,email_open,2024-06-18,system
E1286092,C004694,sms_click,2022-04-22,email
E5278135,C016453,app_login,2025-06-08,app
E3201241,C006286,sms_click,2023-11-22,app
E9915158,C006286,app_login,2024-07-25,app
E2157184,C006286,churn,2024-01-15,email
E4487440,C006286,sms_click,2024-04-23,app
E9861217,C006286,sms_click,2024-10-29,sms
E9556329,C006286,sms_click,2023-05-08,email
E9375882,C012923,email_open,2025-03-07,sms
E4290778,C012923,email_open,2024-04-29,sms
E4606528,C012923,email_open,2025-07-14,system
E7216729,C012923,app_login,2024-04-26,sms
E7422841,C012923,email_open,2025-10-10,sms
E4747031,C012923,email_open,2024-04-08,email
E1470139,C013519,churn,2025-09-23,system
E3098269,C013519,email_open,2025-05-23,system
E1982939,C000316,email_open,2023-12-16,app
E5184494,C000316,email_open,2025-10-30,app
E1047939,C000316,app_login,2024-10-15,app
E4230262,C000316,sms_click,2025-03-04,email
E8300651,C019984,email_open,2025-12-31,app
E5928619,C013166,app_login,2024-08-25,system
E9798019,C013166,churn,2025-04-23,app
E4570673,C013166,sms_click,2025-08-14,system
E4618717,C001534,email_open,2023-01-06,sms
E1719228,C018596,app_login,2023-04-20,sms
E4441090,C018596,app_login,2023-03-27,system
E2808526,C018596,email_open,2024-08-22,system
E8390546,C018596,app_login,2022-05-15,app
E5495723,C018596,sms_click,2022-05-20,sms
E4818389,C018596,reactivation,2023-06-05,system
E2627652,C010442,email_open,2024-11-24,app
E6025639,C010499,email_open,2023-10-14,sms
E9364086,C010499,sms_click,2023-05-21,system
E9434015,C010499,app_login,2023-07-06,email
E5668682,C013208,app_login,2025-02-25,system
E3859044,C013208,reactivation,2025-10-30,app
E4080075,C013208,email_open,2025-02-18,sms
E9591975,C007548,email_open,2025-02-13,system
E1549607,C007548,sms_click,2024-12-14,sms
E1445860,C011158,email_open,2025-06-15,email
E1153706,C011158,email_open,2025-05-30,system
E6915569,C009505,churn,2025-04-01,app
E4780994,C009505,app_login,2024-08-29,system
E2335494,C009505,email_open,2023-09-29,email
E5376852,C009505,app_login,2024-12-12,sms
E6639169,C016105,email_open,2023-08-25,email
E4338598,C016105,sms_click,2022-07-11,sms
E1843579,C016105,sms_click,2022-05-30,email
E2107882,C010578,email_open,2022-03-30,system
E5832629,C010578,sms_click,2022-05-16,sms
E7372394,C010578,email_open,2024-06-18,email
E1333300,C010578,email_open,2023-10-24,sms
E7338589,C000385,email_open,2024-08-24,email
E3297830,C000385,reactivation,2022-06-02,sms
E7509366,C003349,sms_click,2022-04-07,email
E3246046,C003349,reactivation,2023-01-15,sms
E4249809,C003349,email_open,2023-07-28,app
E4981459,C004736,sms_click,2022-11-26,system
E2998005,C004736,email_open,2023-07-01,sms
E9520986,C004977,email_open,2024-09-24,email
E7730157,C004977,email_open,2025-04-10,sms
E5792694,C004977,sms_click,2023-04-26,email
E5627113,C004977,sms_click,2023-11-16,sms
E4444353,C004977,app_login,2024-02-20,system
E7931971,C007047,sms_click,2024-09-21,system
E2152088,C007047,app_login,2025-05-04,email
E6535399,C003936,app_login,2025-12-03,email
E7589270,C003936,app_login,2025-12-28,app
E5248143,C003936,email_open,2025-11-10,sms
E6127183,C017982,email_open,2025-12-09,system
E3583528,C006174,reactivation,2024-09-30,system
E6751664,C006174,email_open,2025-06-27,system
E7921351,C006174,email_open,2025-12-06,email
E3476990,C006174,app_login,2024-09-03,system
E3046768,C006174,sms_click,2025-07-10,email
E2986806,C015604,app_login,2023-03-15,app
E4737860,C015604,sms_click,2023-08-24,system
E7696209,C015604,churn,2022-12-15,sms
E5759966,C015604,email_open,2023-10-15,sms
E1332380,C015604,email_open,2024-08-03,email
E7575308,C001856,reactivation,2024-08-22,app
E1999238,C001856,sms_click,2025-05-28,system
E2747008,C001856,app_login,2024-09-28,app
E2296219,C002062,email_open,2025-03-23,system
E3945809,C002062,churn,2025-05-12,system
E2007276,C002062,email_open,2025-01-12,email
E6962398,C000443,sms_click,2025-07-24,sms
E6751209,C000443,app_login,2025-11-11,system
E7217805,C001898,email_open,2024-12-09,email
E5152792,C001898,email_open,2025-11-29,app
E8234721,C001898,sms_click,2025-02-24,email
E2142519,C001898,email_open,2025-06-21,sms
E6303139,C001002,email_open,2025-01-21,email
E6648996,C001002,sms_click,2025-06-21,email
E5595235,C001002,email_open,2025-07-07,app
E7109266,C001002,churn,2024-11-10,email
E7035959,C005134,app_login,2025-09-07,system
E4222348,C005134,email_open,2025-06-05,email
E2137227,C009143,sms_click,2024-11-02,system
E5719891,C009143,app_login,2024-12-29,app
E4249247,C009143,churn,2025-01-06,app
E8826196,C009143,app_login,2025-01-20,system
E4346104,C015684,churn,2024-04-05,sms
E5186037,C015684,email_open,2025-05-01,email
E9412805,C015684,sms_click,2025-06-07,sms
E2765361,C015684,app_login,2025-10-12,app
E5634751,C013366,email_open,2024-01-27,sms
E3163177,C013366,churn,2022-08-03,app
E8961478,C013366,churn,2024-02-18,email
E8907453,C013366,churn,2024-04-15,system
E7744478,C013898,app_login,2025-11-24,sms
E5400057,C002901,app_login,2025-12-14,app
E5518045,C002901,email_open,2025-10-22,system
E9910751,C001482,email_open,2024-03-01,app
E5632649,C001482,app_login,2023-07-05,app
E7797258,C001482,email_open,2024-06-21,system
E6998160,C007740,email_open,2025-08-30,sms
E8558906,C013641,app_login,2025-08-10,sms
E1896428,C013641,sms_click,2025-12-22,sms
E9712477,C013641,churn,2023-11-22,app
E5760303,C013641,app_login,2024-08-31,email
E1257741,C005897,sms_click,2023-08-04,email
E3395295,C005897,sms_click,2025-04-08,email
E6469281,C005897,churn,2023-04-28,email
E6569745,C011218,churn,2025-11-08,system
E2751870,C011218,email_open,2024-11-29,app
E2881858,C011218,email_open,2025-03-29,email
E6489012,C011218,churn,2025-10-21,email
E5500209,C013854,churn,2025-06-20,sms
E5367457,C013854,sms_click,2024-09-05,sms
E7138925,C013854,email_open,2024-09-18,app
E7684095,C002878,email_open,2025-01-06,sms
E8558788,C002878,sms_click,2025-12-30,email
E2312715,C002878,sms_click,2024-08-24,email
E4300006,C002878,app_login,2025-11-03,app
E3585098,C011414,email_open,2024-01-11,sms
E3351015,C016651,churn,2022-11-23,app
E9919906,C016651,sms_click,2023-01-10,sms
E7568177,C016651,email_open,2023-10-21,app
E5948290,C006668,email_open,2023-03-13,app
